tweet_id,sentiment,text
22236,positive,@ KomalThorat Happie Birthday Dost 🎈🎂🎈🎂🎈🎂🎈🎂🎂 Tumare Tweets SuperbTumari Dosti Superb Tumari Soch Superb 🎈🎂 For you … https // t . co / kZGbjccR7y
26145,neutral,RT @ TrulyMonica It seems they have taught only three lines to Rahul Gandhi - Yeh vichardhara ki ladai hai Karyakartaon ne bahut kaam kiya …
17735,neutral,Route no 774 ki koi gadi nhi h Or jo h 2 se 3 hrs ki time pr ye kesi parivan suvidha h # dtc # transportminister @ kgahlot
21156,positive,RT @ blackwidowxiii ur my h . o . e . [ heaven on earth ]
6964,neutral,@ MaryamNSharif Jo Chor h wohi money trail chhupatey Hain or MAA Ka janazey pe Nahi atey or phir bar bar jail jatey … https // t . co / pwAkSP7qUs
30396,positive,Smriti Irani ne Amethi ki neev me jo eent 2014 me rakhi thi uspar 5 saal kaam kiya aur wo 2019 me asli kaam dikha g … https // t co / opXBd2w1K5
23988,positive,@ tweetify16 Bus jee apka husn e nazar hai 💕 jo lhud piyara hota use sab piyare lagte 💕 Obv ! Those were the best da … https // t co / UsYaeXtrEo
22731,positive,RT @ vishesharora19 Duniya ki har khushi ek taraf aur Shaadi mei har food counter pe jaake khaane ki khushi ek taraf .
19793,neutral,Pakistan ki purani jersey pr South Africa likh kr agaye hain # CWC2019 lol
27280,negative,@ SHABAZGIL Jhut or bad zubani ki bat agr PTI wale kre to smj hi nahi ati q k ap hi log hen jo ye sab gand le kr ay he Pak me
21968,neutral,RT @ Isabgah Make peace with everyone people are dying Wallahi this Life is nothing you never know we can die at anytime !💔 Death await …
15042,positive,@ Reyathae I love this ! Everyone I know is getting precious Kutto art ;) I love themes like this though
33616,negative,# SamsungM40 Samsung m30 Bilkul bhi mat lena warna bahut pastawo ge main pasta raha hummn Camara ek dam bakwass hai … https // t . co / L9p3UdfkYY
34619,positive,@ Ab17Mr360 @ geonews _ urdu Bus youthia ho ur chawal na maray ho nahi sakta . Meri wasy tu bahan ha nahi koi mager Alla … https // t . co / ukroVEVFZ0
28861,negative,Ye bhi bta dia k hum sy umeed rakho gy to khud pachtao gy # CWC19 # CWC19 warm up # PAKvAFG https // t . co / oXmZD7wlV4
24800,neutral,@ narendramodi Jish pedhi tak hamare desh ke liye jivan shamaraprit kar diya unako hi abatak ki sharakar ne bhoola d … https // t co / OoA5mf3ouX
13669,neutral,DFM Team Pakistan ... Ye umid nahi thi ... 105-10 106 ka target ... # PAKvWI
37076,negative,Sabse bada kutta tu hai be .. @ RubikaLiyaquat @ itsrohitsardana @ RajatSharmaLive https // t . co / U1OwPXl2b5
18711,positive,@ Shicrus3 Best wishes for you . And all love to Mitra - the best boy ever 😍😍😍😍
41025,positive,RT @ dharankumar _ c Wishing you a very happy birthday to my dearest friend @ actor _ shirish Wishing you more and more success and happiness …
20966,neutral,@ ReallySwara Aur yeh log wohi hain jo diwali mein aake bolte hain ki phatake mat phodo masum janwar paresan ho rahe … https // t . co / ODsDRJiK6g
6816,neutral,@ 72 _ shahnawaz @ samajwadiparty problem EVM nahi hai .... problem hai junta ke saath Samvaad khatm ... netaji ke time pa … https // t . co / n9BzGTQv9t
8959,positive,@ antani _ harsh @ aroraups Bilkul sir ..... PATEL ji ... wali reflection h .... shah ji ki ... Hume toh proud h ... apne pu … https // t . co / kgD1zb75jc
41969,positive,RT @ alwaysgcf goodnight to hoseok performing just dance only . but i hope you all sleep well or have a good day . i love hobi most gn https …
15454,negative,Aap sabhi # pakistani logo ko pichwada bhut bhut mubarak ho ... BTW outshallah boys played well 😂😂 # pakistanithings … https // t . co / IWTwjZDm3k
42556,neutral,RT @ tubirfess 2beer ! Dah bikin bangsa terpecah belah Taunya barang buktinya cuma begini Ok mahasiswa kita skripsi pakai sumber internet …
5591,positive,@ KASAMKH71711583 @ Imrn _ Khan @ jigneshmevani80 @ dgpgujarat @ AhmedabadPolice Ye to Muhammad paigambar ki tasvir hai .
6020,positive,@ narendramodi good morning samaniya pm modi ji I am from odisha ape jit ke liye mubarakho yea pura Bharat bars ke l … https // t co / iRlXS2EjA2
18913,neutral,We wants this back @ AmitShah @ narendramodi Ji 🙏🙏🙏🙏🙏😘 hamare hindustan hume chahie Jai Hind 💪🏻 https // t . co / ACG251dxpO
36543,negative,So basically you live in US n suck up to BJP against Punjabis Malayalis n Tamils coz we didn't vote for a fascist g … https // t co / lR0xLgZQlE
32051,negative,@ sagarikaghose Ye dekho ye to Wahi bat ho gyi bachha fail ho jaye to school mat bhejo kyukni master ji bure hain w … https // t co / cjbeKROfhO
31022,negative,Terrorists ko election jita ke Parliament bhejne wale log Pratap Sarangi ke past pe surprised dikhne ka naatak kar … https // t . co / RAHXsyOijA
13960,neutral,@ meeraremi11 @ rssurjewala @ INCIndia @ ashutosh83B @ ndtv You forgot kumar ketkar the best chamcha in vadra clan
28901,positive,RT @ ayepazham To be happy is our choice . Some smile for 3.5 some cry for 3.95. Whatever it is may Allah ease . Congrats everyoneeee
19828,neutral,@ IralaKoche @ TuTiaSoy @ Paraguaycerro En tu foto genio maa pio nde stalkeaseta ndeve 😂
41452,negative,@ RubikaLiyaquat Isko zammene chayiye bus dogma hai ye kabhi akhilesh ki tareef karta hai aur kabhi rahul me pm dikh … https // t . co / hIrIgg0WnT
25646,positive,@ BamneAbhijit Sradhey Atal ji ka Modi ! Saccha ! rajnitik uttradikari ! Sab danav ! Aik taraf ! Ek Sur … https // t co / kI0yn5eCZq
16019,negative,@ News18India @ AMISHDEVGAN Madrcho ab tu apne kafan ka intjam shuru kar haram ka pilla juth aur afwah faila raha hae ye kutta asim waqar
16893,negative,@ iKabir _ Khan @ chetan _ bhagat @ dhruv _ rathee @ kunalkamra88 @ ReallySwara Itne saare journalists ko toh aap karid chuke … https // t . co / 0PHQBd44VG
36061,negative,# RSSBLDC2018TYPING Ye sarkar berojgaro ke muddo par to chunav jeet jati he par chunav ke bad unhe dardar ki toka … https // t . co / fE0HkDrfft
39629,negative,@ JhaSanjay Garibo ki baat karne wale aaj kutte ki maut par aansu baha rahe hai .... kitne garib kutta palte hai ?? Kab … https // t . co / fcwgSmYY8k
25816,negative,@ Redfire450 Achcha hain janaab social media pe nahi hain warna neutrals se khoob gaali padti saala ladkibaaz 😝
37989,neutral,@ aditeelicioux I swear I read Daaru instead of Daro !😂
17123,positive,42 - i love you so so so much you ’ re so strong funny and beautiful . always protecting me . you & i have been marrie … https // t . co / siLmK29yk0
15074,positive,Bharat mata ki Jay modi ji aapko and bjp all team leader ko Bhut Bhut dhanay bad
39519,negative,Types of Indian Marriages - Arranged - Love - Hamari izzat ka sawal hai - Tumhara rishta to bachpan mei hi tumhare dad … https // t . co / tiWiIJybNP
30610,positive,@ narendramodi177 Congratulations all of you .. Bhot bhot badhai aur subhkamnaye sir aap sbhi ko
15206,negative,@ Taufiqu16120086 Aagle pach ( five ) saalo ( years ) me koi agar naukri mange to usse ulta latka ke maro Bolo saale yeha … https // t . co / nWuJm6Ed3P
38845,neutral,Crush - Wow yr tm kitni cute ho bhut acchi ho tm . Inner Me-Pagal khi ka mujhe patane ki koshish kr rha isko pta hi … https // t . co / SgubQ6gb0E
99,negative,@ manojgajjar111 Tumhara pass abh deemagh hai nahi islea Google ko apna deemagh banaya hua hai . Har koi tumhari tarh … https // t . co / BxuEug3xsN
37069,neutral,@ prem _ k9 😭😭😂 pakka company dega na ? tu jcb ki khudai to dekhne ni jayega ?
19857,positive,RT @ moonriseex “ iss tarah muh latka ke baithne se ladki nahi maanegi beta .” https // t . co / 7tKWBQ15ZJ
7118,neutral,A lesbian love story that breaks the typical ‘ ladka-ladki ’ binary on Delhi stage - Times of India ► https // t . co / dcoGiaqExf
20258,negative,@ MazharAbbasGEO @ Muhammad5402 Media ko pansi lagana chayote . lanat hay jhotay media per . bikao sahafi bikao media
2645,negative,@ zainsaeed89 @ 01shadowhunter @ rabiafaroquee @ ImFaried @ Popcorn _ packet @ MUSTAFA234564 @ TakHliYa14 Jhut hai yeh 😒
25524,positive,RT @ khattak _ farina Yesterday hosted a great Seminar cum Aftaar for all Faiths to highlight the spirituality for peaceful coexistence in Pa …
39100,positive,Brahmamuhurta me uthne waale Mr Dr @ Swamy39 ji ko All the best wishes Hope he becomes # SwamyAsFM tomorrow !… https // t co / dbJLeckNJy
19164,negative,@ pbhushan1 Accha bsdk Ye bata ye hacking / swapping 3 pradesh ki Vidhan sabha mein kab aur kaise hua ?
15091,negative,RT @_ IamShonali _ What the fuck is wrong with Bijaan again ? # SunoChanda2 Please tell me she is just trying to teach Masuma and Jalal a less …
44550,neutral,@ MamataOfficial # JaiShreeRam Didi @ MamataOfficial Jai ShriRam ki hi thi Jai ShriRam ki hi Hai aur sadaiva Jai Shri … https // t . co / K8uiUsV9tV
13537,negative,@ pankhuripathak @ RahulGandhi Chor on bail ? Sirf imandar hi jit payega ? Chor Rahul Gandhi Ko koi value nayi ? India n … https // t . co / rIwAMx7QoF
41343,negative,UP KE LADKE Bua Bahteeja . Dump all dat @ yadavakhilesh & go back 2 Tauji ( Mulayam Ji ) start some serious politics .… https // t . co / g3TKZ6T2BW
44626,neutral,@ INCIndia cong ne shadyantra ke tahet muslims ko bjp ke khilaf jehar bharne ka kaam kiya hai ab tak
4893,negative,@ Rinmayee _ 003 @ forever _ rishu Aisehi log hai jo har legend ko bura bhala bolte hai yha tk k God of cricket ko bhi nh … https // t . co / yT9427eLYk
10474,neutral,@ tabassumii @ syedaFatimahuda @ sunny _ tweetss @ khak _ e _ Karbala @ me _ aunzela Same to you 🙊😂
19915,neutral,Book your summer appointments with Aj @_ ajnailcx !!! THERE WILL BE NO PEDICURE SERVICES ‼️ link is in the bio !! ( Wil … https // tco / 47rurvGUnp
18973,positive,@ RajeshYnamonamo @ sherryontopp @ BJP4India @ narendramodi @ BJP4MP ghatia rhyming peom suna kar khud hi tali thoke c … https // t . co / Fc0A6SpMKW
11674,negative,@ faysalquraishi Humare wale hi apne logo ko badnaam krahe hein # SHAME ! Ghar beith kar fitteh munh etc etc kehna bo … https // t . co / 0Z210nQSeT
16822,negative,@ D _ Roopa _ IPS What a shame to be in news . Zumlebaaz to kaafi hain par kissi kissi ko asli Roop dikh jaata hai . Respect D . Roopa
22147,positive,@ HimeshMankad Bhai still DDPD is running in theatre with good occupancy & it will run till Bhart arrive So wait f … https // t co / yKUF0RH7nN
24427,positive,@ narendramodi Respected Modiji Main mere maa baba k baad agar kisika sabse jada respect kartahu to aap ka . Aap k … https // t . co / 47uOEeG9Qp
19097,neutral,@ BebakAawaj Kahi koi baukhlahat nahi hai balki media mein vipaksha ki bakwaas sunne se sabhi bach gaye . Ab sirf vi … https // t . co / JwgdxtCtD8
12918,positive,My entire TL blessed with LOVE and HAWAS courtesy @ funnydrugs and @ BEYONDABOV . Thank you guys . 😆😂🤣 Please keep up the good work .
24773,positive,RT @ tazi _ doll # HappyBirthday Cute Sweet Lovely Pretty Nd Beauty Queen # JenniferWinget ! I Hope Aj Ka Din Tumhare Liye Khushiyon Se Bhar …
15622,neutral,RT @ PintuRa29809940 @ jarariya91 Phir v godi media ki ankhe nahi khulegi ... 🤔🤔🤔
16032,negative,@ AlligatorMafia KSDGHKSJDGH SHE'S NOT POOR SHE HAS THE MONIE she just doesn't care that much about fancy stuff Lae … https // t . co / oVT8VVNpX3
38523,neutral,@ iKamranShahid Tu Gaya hai kabhi mandir aur tujhe to pata he nahi humare rituals ke baare me aur aek baat bol dun … https // tco / J3BKWz0rj6
34432,negative,@ vikasbha Lagta hai payment ke sath bonus bhi mila hai party se . Idiot vikas . Fake video post kar raha hai . Shame .
5542,negative,@ ArvindKejriwal Aisi bakwaas karke pso ko badnaam mat karo kahi gusse me aake sahi me na maar de 😃😀 Or Sisodia apni … https // tco / OlzNKePD6f
27387,positive,@ PMOIndia @ narendramodi @ pmmodiofficial Congratulations for your wonderful victory PMji Ham hi sweet news ka … https // t co / ywqaax8dgx
11959,neutral,@ narendramodi Sir aap mere saval ka javab de nahi to aap bhi congress valo ki tarah chor hi honge chowkidar nahi aa … https // t co / ZEM25557k9
1376,positive,RT @ aftabkatauli1 @ khanumarfa @ thewire _ in @ therealnaomib @ SrishtiTW Siasat me rawadari hai samajhta hai . Wo roza to nahi rahta iftari sam …
26960,neutral,RT @ Tanvir780 Tickets booked 😎 all Set for Eid 🔥 # Silchar # BookBharatTicketsNow # BharatThisEid # Bharat # BHARATIn4Days # TICKET # SalmanKhan …
13732,negative,@ TOIIndiaNews Iski kuttey ki aanewali naslein waise hi apna munh chhupayeingi Jaise Mir Jafar ki naslein chhupatin … https // t co / REqJN1cZIT
45058,positive,@ Rabipirzada U r looking so beautiful Kitni achi Sooch Rkhti ho AP Respect for U 🤓
12501,negative,@ SirPareshRawal They r preparing for massive loose in 2024 Bhul dikh hi nahi rahi he Sudhrenge nahi ho or buri tarah harenge
18342,positive,@ News18India A bhut achi bat hai Thakur prgya gribo ko Madt kregi Very good Pragy gi
26223,neutral,Papa ki princess with half dp ko to wesay bhi koi nahi janta https // tco / 0ffn0lV13x
42017,neutral,Plz participate and win # OnePlus6T Note # JCBKiKhudayi dekhne se kuch na milega lekin agar is link se login kar l … https // t co / Na7n0HPteu
23214,negative,@ ThaRuler __ No fucking bap I ’ m not jealous I ’ m hating i don ’ t care 🤦🏽‍♂️😂😂😂
4687,positive,Proud to be my parents only child and a daughter !!! Thank you mom n dad ! You said it right KBK < Khelo Beti Khelo >… https // t . co / kgTcA9NqQQ
12748,positive,@ narendramodi DTH providers maalamal ho rahe hain aur Gareeb halal please New DTH policy band Karen . BJP sarkar Ke … https // t . co / W5KVq1i0WQ
25360,positive,RT @ GanguliShrabani Haaye ..... Entry ho toh aisi ..... # HeroWaliEntry Best part of today's episode !! # ShaheerSheikh # YehRishteyHainPyaar …
26884,neutral,Congratulations sir I am so happy ki aap hamare PM bne dil se welcome karte hai aap ko thanku so much sir apne Indi … https // t co / RquduZ8UTq
32691,positive,RT @ rjumarishaq Feeelling Bhook With 4800+ Followers 😍 Bus Abhi Yah Yes Karwao 😍 https // t . co / vITW7gAqAO
14589,negative,@ Ravirgurjar1 @ king _ ranjhna @ kiittu _ @ VictoryForNamo Congress ke aadhe votes to iski bakchodi ne katwaye hai
36418,neutral,@ imPakistaniLAD @ KiranRaza01 @ SarfarazA _ 54 we have no option but to support them problem harnay ki nahi hai beshak … https // t . co / dkCRH3rKul
25013,neutral,@ CookieeGames @ MurabitoBoi @ natxo _ 20 @ iMaaroo _ @ mihaaru _ @ Sentkill @ QueenKara Maro i hate you
15679,neutral,Ab bolo # Khatri .. ab kya hua .. abhi tak toh apne ko bahut bada rules ka follower btaa kr # HanumanSingh ji ke kaam ko … https // t . co / w2JqgQUSpN
16892,positive,@ mrsmunir4 Happy https // t . co / vm0qSN9hbX sis may Allah live u long live Hamesha khush raho Allah pak ap ko har khus … https // t . co / wwMSLtDL4H
28403,positive,@ Bechariii Achi bhe hon pyari bhe bolti kam hon jani thanks siso for s / o love u 😘😘😘😊❤❤
27869,positive,RT @ Sukhjaykumar1 # PledgeAgainstCorruption @ Gurmeetramrahim Good morning guru g . bless us and give us power to do more and more Sewa Sim …
33943,positive,RT @ isbarnota @ AishaKathia @ OfficialMeher # ShilpaShinde enjoy her life with her friends family 😍 Naki paise fek ke PR team ke bharose # can …
21043,negative,@ tommorris32 Sabse chutia jaisa @ SarfarazA _ 54 baitha h . Aisa lag rha h ki koi usse pakistan ka loan repay karne Bol rha h .
41634,positive,Happy birthday sister @ ImPoojaInsan ji Saint Dr . MSG Insan Ji bless you for Max Sewa Simran and Parmarth … https // t . co / K64qbE9SwJ
39229,neutral,@ SanjayK02209440 @ jigneshmevani80 @ dgpgujarat @ AhmedabadPolice Tu sala ek kaudika bhi muje nahi lag raha hai tu to … https // t . co / oRBb2LssEV
32408,neutral,@ MaheshNBhatt @ MaheshNBhatt ye apki soch hogi .. But we proud of our nation nad PM Modi
14731,positive,RT @ Baat _ Sunoo Perfect answer to my friends who said hum humesha ache dost rhein gay 😪 # miss _ the _ school _ friends 😓 https // t . co / CzslbXFoWt
15115,neutral,@ nita _ notambani James harden ko dadi katne ko mat bolo warna adha American dadi catlega
9620,positive,@ BeingZehraaa Haaayeeeee sachi ?!?! You are so lucky sis . His eye lashes omg 😭😍 you are a blessed one aren't you ? Allah Nazre bad see bachaye
2350,neutral,@ Dorsarpty @ ProfeGiraldo Ricardo Pat ó n Philips Mario M é ndez MarioChalateTorres El Chepe Ardines
18715,negative,@ Majidhayat786 Chalo # Thar kay bachon kay baad ab Thar ka coala samajh aayaa # harami ko # PPP ki karkardgi ya bad governance @ ImranKhanPTI
35640,neutral,@ imSandy _ Ind @ rssurjewala Fark to Bohot hai .. yahi to murkh bna rhi hai tum jaisi jahilo Ko BJP sarkaar . Moharo ki t … https // t . co / NqH3mm3der
7788,neutral,Bachpan maii yeh chuha Mera crush tha 😂❤️ https // t . co / sMlniJd7eN
28755,neutral,RT @ chitraaum Today is s Historic Day for our Country Delhi High Court issues notice to Central Government & Law Commission of India on P …
15064,negative,@ Ehtee _ ShaM @ DeepakS10177902 @ TarekFatah Tum Logo Ke Media Ne Tumse Koi Sasta Nasha Karwaya Hai Pakka Q Ke Pehle Ji … https // t . co / vznCj73LEW
15394,positive,@ heyitsme _ satan Except for you hehe ❤️ hope you have a good day bud )
28035,negative,@ CMOJharkhand sir aap apne wade ko pura nahi kar paye . Subcapital mein light ki aise problem pehle kavi nahi hui th … https // t . co / V8yNkKKTqU
34320,positive,@ SAYousafzaiPTI @ InsafPK Pakistan ke wajood ko khatra he un se go Log Pakistan ka pesa chori kar ke baer le ghey ha … https // t . co / u8IT4aqpXc
740,neutral,@ RAShahzad1 Yeah jo aap hamara roza kharaab karay hain na yeh uss ka notice hay lol . Allah aap ko aur aap ki family … https // t . co / 8UQl4MVHJ3
